sample_id,timestamp,fix_id,duration,fix_x,fix_Y,pt_x,pt_y
1,1529085905649431,-1,-1,0,0,-1280,-1024
2,1529085905657764,-1,-1,0,0,-1280,-1024
3,1529085905666051,-1,-1,0,0,-1280,-1024
4,1529085905674384,-1,-1,0,0,-1280,-1024
5,1529085905682851,-1,-1,0,0,-1280,-1024
6,1529085905691161,-1,-1,0,0,-1280,-1024
7,1529085905699494,-1,-1,0,0,-1280,-1024
8,1529085905707717,-1,-1,0,0,568.7823920795927,649.007338662399
9,1529085905716095,-1,-1,0,0,570.5658711366414,651.5791778663406
10,1529085905724339,1,116610,571.8811121025647,649.5901167092845,570.0249553026515,649.3843768867664
11,1529085905732844,1,116610,571.8811121025647,649.5901167092845,570.6466076643846,649.3222814329201
12,1529085905740971,1,116610,571.8811121025647,649.5901167092845,571.4301817191881,648.5164863354294
13,1529085905749467,1,116610,571.8811121025647,649.5901167092845,572.3744668728614,645.4692219558638
14,1529085905757585,1,116610,571.8811121025647,649.5901167092845,571.1519452184439,645.7517548776232
15,1529085905766087,1,116610,571.8811121025647,649.5901167092845,569.8007417851477,648.6404951901641
16,1529085905774207,1,116610,571.8811121025647,649.5901167092845,571.0872545612801,650.5687572687166
17,1529085905782725,1,116610,571.8811121025647,649.5901167092845,568.8614471399342,650.8318932880647
18,1529085905790956,1,116610,571.8811121025647,649.5901167092845,569.8472147696884,650.1710502390051
19,1529085905799334,1,116610,571.8811121025647,649.5901167092845,569.4176733167842,645.1261737480527
20,1529085905807576,1,116610,571.8811121025647,649.5901167092845,570.2611663937569,646.7720395798096
21,1529085905816082,1,116610,571.8811121025647,649.5901167092845,572.0456976568676,650.4813186035026
22,1529085905824200,1,116610,571.8811121025647,649.5901167092845,572.1712397092779,651.7808544929139
23,1529085905832720,1,116610,571.8811121025647,649.5901167092845,570.7787082499999,655.007167496602
24,1529085905840949,1,116610,571.8811121025647,649.5901167092845,588.3173811782035,656.027879243833
25,1529085905849322,-1,-1,0,0,644.5989021728747,660.9512613312108
26,1529085905857570,-1,-1,0,0,690.8584447386966,666.5703119381797
27,1529085905866074,-1,-1,0,0,698.3407945900399,665.2915208627237
28,1529085905874190,-1,-1,0,0,695.7320218015229,665.885014846921
29,1529085905882710,-1,-1,0,0,695.2338604938996,669.2200580079807
30,1529085905890815,-1,-1,0,0,696.5931628554245,669.1910584289581
31,1529085905899324,-1,-1,0,0,698.319119267253,669.5071894159773
32,1529085905907437,-1,-1,0,0,694.3355899567541,668.0597574296407
33,1529085905915944,-1,-1,0,0,692.9846595304844,666.2327531228075
34,1529085905924186,-1,-1,0,0,695.4160075196705,665.7849466933403
35,1529085905932566,-1,-1,0,0,693.5103163523308,669.9832092105644
36,1529085905940809,-1,-1,0,0,692.5614119588863,668.8373155480949
37,1529085905949313,-1,-1,0,0,692.4299923531362,666.4795550553827
38,1529085905957431,-1,-1,0,0,692.4560620402917,669.0482685735915
39,1529085905965935,-1,-1,0,0,694.8092494493176,666.9138588459464
40,1529085905974179,-1,-1,0,0,696.9612022028014,664.6268323237309
41,1529085905982557,-1,-1,0,0,697.7786480159557,663.7777628492331
42,1529085905990802,-1,-1,0,0,697.5872885130229,663.7190134358825
43,1529085905999305,-1,-1,0,0,694.7755608250736,665.7159781187074
44,1529085906007423,-1,-1,0,0,696.4605162756925,665.3787411933299
45,1529085906015928,-1,-1,0,0,696.0988521431864,663.396252784878
46,1529085906024046,-1,-1,0,0,693.8929464938701,662.3749558362179
47,1529085906032552,-1,-1,0,0,697.2113924071891,662.1772534886841
48,1529085906040796,-1,-1,0,0,696.639496361604,662.168889307417
49,1529085906049176,-1,-1,0,0,692.047033761628,663.9235784799093
50,1529085906057420,-1,-1,0,0,694.9827283530612,663.8664862995502
51,1529085906065799,-1,-1,0,0,700.0166362008895,664.3761707359226
52,1529085906074042,-1,-1,0,0,698.5731404596299,662.4636293681106
53,1529085906082549,-1,-1,0,0,696.4633455079456,660.9518779105274
54,1529085906090665,-1,-1,0,0,696.7806722856767,661.7385387211107
55,1529085906099174,-1,-1,0,0,699.0474152527167,659.0241410681047
56,1529085906107290,-1,-1,0,0,700.393134336191,659.3792323804228
57,1529085906115794,-1,-1,0,0,699.0883587808639,658.2754904391477
58,1529085906124035,-1,-1,0,0,697.4058005858387,661.9586443043081
59,1529085906132540,-1,-1,0,0,699.8885699016682,665.6460182565497
60,1529085906140665,-1,-1,0,0,699.2128032306209,665.2232614746317
61,1529085906149163,-1,-1,0,0,696.8601835775189,663.3356157474918
62,1529085906157282,-1,-1,0,0,695.7936436335149,663.0814085183665
63,1529085906165788,-1,-1,0,0,697.2248780452355,664.4402129529044
64,1529085906174029,-1,-1,0,0,699.1613360625342,665.826098952326
65,1529085906182410,-1,-1,0,0,696.659325863584,660.4182258897927
66,1529085906190654,-1,-1,0,0,695.101435588731,659.6327627507271
67,1529085906199034,-1,-1,0,0,697.9384739136731,661.0459594841814
68,1529085906207277,-1,-1,0,0,698.5121119351243,659.3459301765542
69,1529085906215781,-1,-1,0,0,695.7100270538649,659.6244769420009
70,1529085906223899,-1,-1,0,0,696.7549732100451,658.7852736816276
71,1529085906232404,-1,-1,0,0,698.0663178818941,660.1856712253066
72,1529085906240711,-1,-1,0,0,-1280,-1024
73,1529085906249044,-1,-1,0,0,-1280,-1024
74,1529085906257271,-1,-1,0,0,695.1786885589536,659.7559338702122
75,1529085906265665,-1,-1,0,0,693.2399065433128,664.8741665025009
76,1529085906273894,-1,-1,0,0,699.449606139242,649.3897634492023
77,1529085906282398,-1,-1,0,0,724.9998675305687,588.8940637649503
78,1529085906290516,-1,-1,0,0,745.9012249550142,515.4775473240297
79,1529085906299020,-1,-1,0,0,756.9447241959278,479.3412926736055
80,1529085906307328,-1,-1,0,0,-1280,-1024
81,1529085906315661,-1,-1,0,0,-1280,-1024
82,1529085906323954,-1,-1,0,0,-1280,-1024
83,1529085906332287,-1,-1,0,0,-1280,-1024
84,1529085906340507,-1,-1,0,0,770.3873238568485,480.99319991876837
85,1529085906348814,-1,-1,0,0,-1280,-1024
86,1529085906357147,-1,-1,0,0,-1280,-1024
87,1529085906365646,-1,-1,0,0,770.3535449618357,487.8552619490074
88,1529085906373944,-1,-1,0,0,-1280,-1024
89,1529085906382277,-1,-1,0,0,-1280,-1024
90,1529085906390374,-1,-1,0,0,770.4141179808357,484.326850396581
91,1529085906398877,-1,-1,0,0,770.5403593773372,483.8690922000678
92,1529085906407122,-1,-1,0,0,774.4568540422188,485.9520402592607
93,1529085906415504,-1,-1,0,0,771.6148616616556,483.5556809589034
94,1529085906423747,-1,-1,0,0,768.0547869519796,479.3897062119795
95,1529085906432252,-1,-1,0,0,768.0673854491033,481.57696215389296
96,1529085906440367,-1,-1,0,0,765.5954142741393,482.94497454958037
97,1529085906448872,-1,-1,0,0,768.4064983994176,481.1899544291664
98,1529085906457117,-1,-1,0,0,797.1734354743967,479.92399182054214
99,1529085906465503,-1,-1,0,0,852.1718859532848,474.3008476329269
100,1529085906473741,-1,-1,0,0,888.9257607146283,469.4810249914881
101,1529085906482248,2,1257072,903.678109691167,472.8834926517208,909.3699065358669,469.2210661523277
102,1529085906490364,2,1257072,903.678109691167,472.8834926517208,922.0964492448547,468.39695152209606
103,1529085906498863,2,1257072,903.678109691167,472.8834926517208,915.5905704924953,466.4935207592789
104,1529085906507170,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
105,1529085906515503,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
106,1529085906523800,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
107,1529085906532133,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
108,1529085906540410,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
109,1529085906548743,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
110,1529085906557076,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
111,1529085906565336,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
112,1529085906573669,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
113,1529085906582099,2,1257072,903.678109691167,472.8834926517208,908.197426974366,476.0062908245018
114,1529085906590405,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
115,1529085906598738,2,1257072,903.678109691167,472.8834926517208,-1280,-1024
116,1529085906606842,2,1257072,903.678109691167,472.8834926517208,908.3644381497288,476.31770273053553
117,1529085906615465,2,1257072,903.678109691167,472.8834926517208,907.5650262895215,476.9942424640758
118,1529085906623592,2,1257072,903.678109691167,472.8834926517208,903.2376371980354,478.0502437414834
119,1529085906632097,2,1257072,903.678109691167,472.8834926517208,904.4396759293159,475.5720511362888
120,1529085906640214,2,1257072,903.678109691167,472.8834926517208,904.1090884512232,475.17478584183846
121,1529085906648723,2,1257072,903.678109691167,472.8834926517208,904.3819876071939,475.1326506679179
122,1529085906656965,2,1257072,903.678109691167,472.8834926517208,905.3117767129152,472.2901477632113
123,1529085906665347,2,1257072,903.678109691167,472.8834926517208,903.0164556819363,473.3957321110647
124,1529085906673588,2,1257072,903.678109691167,472.8834926517208,907.196526339103,475.3275200687349
125,1529085906681966,2,1257072,903.678109691167,472.8834926517208,911.3902411404706,472.71968535345513
126,1529085906690212,2,1257072,903.678109691167,472.8834926517208,911.4845315388811,469.6714332847623
127,1529085906698714,2,1257072,903.678109691167,472.8834926517208,911.8923296227877,469.12950302427635
128,1529085906706835,2,1257072,903.678109691167,472.8834926517208,913.9546443927975,471.1066222548252
129,1529085906715340,2,1257072,903.678109691167,472.8834926517208,910.5909310300194,479.1253734268248
130,1529085906723456,2,1257072,903.678109691167,472.8834926517208,910.2037731881137,479.7349304202944
131,1529085906731960,2,1257072,903.678109691167,472.8834926517208,910.1473965843616,476.8494028458372
132,1529085906740079,2,1257072,903.678109691167,472.8834926517208,908.5724284156458,478.9147093069041
133,1529085906748587,2,1257072,903.678109691167,472.8834926517208,912.4775846872944,476.2161874396261
134,1529085906756827,2,1257072,903.678109691167,472.8834926517208,912.4696441795095,477.006189894164
135,1529085906765207,2,1257072,903.678109691167,472.8834926517208,910.8207494544331,483.36638852604665
136,1529085906773452,2,1257072,903.678109691167,472.8834926517208,911.1017823408474,482.520394304418
137,1529085906781955,2,1257072,903.678109691167,472.8834926517208,908.827793096425,482.6432511898456
138,1529085906790195,2,1257072,903.678109691167,472.8834926517208,907.7234658284578,481.83344333956484
139,1529085906798578,2,1257072,903.678109691167,472.8834926517208,907.1741936562466,483.657261233544
140,1529085906806819,2,1257072,903.678109691167,472.8834926517208,907.6592059021641,481.51112162158825
141,1529085906815203,2,1257072,903.678109691167,472.8834926517208,908.367512923578,480.4388061478967
142,1529085906823445,2,1257072,903.678109691167,472.8834926517208,912.5704332892201,480.83334389084484
143,1529085906831949,2,1257072,903.678109691167,472.8834926517208,913.9395003081881,478.2569315582514
144,1529085906840066,2,1257072,903.678109691167,472.8834926517208,909.4589456912945,477.8199306454044
145,1529085906848570,2,1257072,903.678109691167,472.8834926517208,909.9962311531999,476.325822992716
146,1529085906856689,2,1257072,903.678109691167,472.8834926517208,907.0145128031436,476.4810199823696
147,1529085906865193,2,1257072,903.678109691167,472.8834926517208,905.5741793842753,474.22091551998165
148,1529085906873434,2,1257072,903.678109691167,472.8834926517208,909.3815257627284,474.58867817069404
149,1529085906881814,2,1257072,903.678109691167,472.8834926517208,908.7474755106086,475.8511731470935
150,1529085906890058,2,1257072,903.678109691167,472.8834926517208,908.2743318789289,475.4937673798995
151,1529085906898437,2,1257072,903.678109691167,472.8834926517208,911.9510065543,474.8927336880006
152,1529085906906680,2,1257072,903.678109691167,472.8834926517208,911.9711672914855,475.46501374372747
153,1529085906915188,2,1257072,903.678109691167,472.8834926517208,906.9837308266142,477.4393677265616
154,1529085906923304,2,1257072,903.678109691167,472.8834926517208,904.910526649328,477.4076434997842
155,1529085906931808,2,1257072,903.678109691167,472.8834926517208,906.1768656398635,477.43457961059175
156,1529085906940052,2,1257072,903.678109691167,472.8834926517208,906.26980841349,476.97077804023866
157,1529085906948557,2,1257072,903.678109691167,472.8834926517208,907.0695289778814,476.82974342419766
158,1529085906956676,2,1257072,903.678109691167,472.8834926517208,908.8050554631627,475.2937199876178
159,1529085906965178,2,1257072,903.678109691167,472.8834926517208,904.6751895283523,472.72276943549514
160,1529085906973294,2,1257072,903.678109691167,472.8834926517208,901.0124452887976,474.747755078366
161,1529085906981802,2,1257072,903.678109691167,472.8834926517208,903.7075372853724,477.004444263177
162,1529085906989919,2,1257072,903.678109691167,472.8834926517208,902.969714783394,477.06235053401906
163,1529085906998425,2,1257072,903.678109691167,472.8834926517208,904.2460251039302,476.7201758286683
164,1529085907006669,2,1257072,903.678109691167,472.8834926517208,903.4509891878406,475.8051776079228
165,1529085907015050,2,1257072,903.678109691167,472.8834926517208,902.489085226407,471.43088615417946
166,1529085907023291,2,1257072,903.678109691167,472.8834926517208,905.0297287070134,469.83890107867774
167,1529085907031796,2,1257072,903.678109691167,472.8834926517208,902.7539973963576,472.77328831504565
168,1529085907039913,2,1257072,903.678109691167,472.8834926517208,900.1559280326182,473.8788401411148
169,1529085907048416,2,1257072,903.678109691167,472.8834926517208,900.2774401260831,473.9965191228548
170,1529085907056537,2,1257072,903.678109691167,472.8834926517208,904.6374372398714,470.92446551739704
171,1529085907065039,2,1257072,903.678109691167,472.8834926517208,908.2727484151837,466.10618848423474
172,1529085907073159,2,1257072,903.678109691167,472.8834926517208,905.5656900812755,470.5853614854859
173,1529085907081661,2,1257072,903.678109691167,472.8834926517208,902.893463729124,474.84443058946636
174,1529085907089903,2,1257072,903.678109691167,472.8834926517208,901.5911749734369,474.033046095632
175,1529085907098286,2,1257072,903.678109691167,472.8834926517208,899.9800674941798,475.6057687092107
176,1529085907106528,2,1257072,903.678109691167,472.8834926517208,899.6742550315685,475.4235607869923
177,1529085907115029,2,1257072,903.678109691167,472.8834926517208,902.7494989533443,477.3246291852556
178,1529085907123276,2,1257072,903.678109691167,472.8834926517208,905.0332358865126,479.09315769176465
179,1529085907131655,2,1257072,903.678109691167,472.8834926517208,899.4845769643143,473.52024700213224
180,1529085907139899,2,1257072,903.678109691167,472.8834926517208,898.0087385472143,475.0421231354121
181,1529085907148279,2,1257072,903.678109691167,472.8834926517208,901.252849142038,479.9317213019822
182,1529085907156521,2,1257072,903.678109691167,472.8834926517208,897.5947181825177,475.78772598982323
183,1529085907165029,2,1257072,903.678109691167,472.8834926517208,897.3201120592421,475.6114642614266
184,1529085907173146,2,1257072,903.678109691167,472.8834926517208,899.2769737332128,476.3290115316631
185,1529085907181652,2,1257072,903.678109691167,472.8834926517208,900.2024840211379,473.57346909935586
186,1529085907189769,2,1257072,903.678109691167,472.8834926517208,897.6358755184629,472.6467493318487
187,1529085907198275,2,1257072,903.678109691167,472.8834926517208,899.8368817000301,471.5629128869623
188,1529085907206515,2,1257072,903.678109691167,472.8834926517208,902.6973137249297,468.99468899075873
189,1529085907214898,2,1257072,903.678109691167,472.8834926517208,901.7218328612216,466.6178103440907
190,1529085907223139,2,1257072,903.678109691167,472.8834926517208,898.6835961545876,468.1593388572801
191,1529085907231518,2,1257072,903.678109691167,472.8834926517208,896.5028365925536,476.2907844474539
192,1529085907239763,2,1257072,903.678109691167,472.8834926517208,898.0828384362394,477.10426135151647
193,1529085907248266,2,1257072,903.678109691167,472.8834926517208,897.1774154496961,470.8215164219728
194,1529085907256384,2,1257072,903.678109691167,472.8834926517208,897.122809746943,470.4895670393016
195,1529085907264888,2,1257072,903.678109691167,472.8834926517208,900.7630834674637,472.9509013904026
196,1529085907273006,2,1257072,903.678109691167,472.8834926517208,905.3965916081506,470.8254060696345
197,1529085907281631,2,1257072,903.678109691167,472.8834926517208,899.3075335689355,469.77676270063967
198,1529085907289755,2,1257072,903.678109691167,472.8834926517208,897.4501982197398,467.6820936233271
199,1529085907298259,2,1257072,903.678109691167,472.8834926517208,897.510887649405,468.5632216380909
200,1529085907306376,2,1257072,903.678109691167,472.8834926517208,897.9120269085979,475.82651086046826
201,1529085907314882,2,1257072,903.678109691167,472.8834926517208,896.5524347842438,470.8994626585627
202,1529085907323002,2,1257072,903.678109691167,472.8834926517208,893.970292245067,467.40922755596694
203,1529085907331501,2,1257072,903.678109691167,472.8834926517208,897.9933984465606,470.7831104064826
204,1529085907339749,2,1257072,903.678109691167,472.8834926517208,897.4646197704715,472.74629110784736
205,1529085907348128,2,1257072,903.678109691167,472.8834926517208,895.7885970904317,477.4932737585623
206,1529085907356372,2,1257072,903.678109691167,472.8834926517208,897.8798920140252,476.5873662478989
207,1529085907364874,2,1257072,903.678109691167,472.8834926517208,900.1180477906018,469.9833873237949
208,1529085907372993,2,1257072,903.678109691167,472.8834926517208,896.1482233872812,468.19146629655734
209,1529085907381498,2,1257072,903.678109691167,472.8834926517208,895.2468313511054,470.32184129941743
210,1529085907389633,2,1257072,903.678109691167,472.8834926517208,898.4441918105586,470.81595109705813
211,1529085907398119,2,1257072,903.678109691167,472.8834926517208,898.2317267330654,468.89308626262937
212,1529085907406237,2,1257072,903.678109691167,472.8834926517208,900.3908026036515,467.9573446440045
213,1529085907414741,2,1257072,903.678109691167,472.8834926517208,901.2255202335655,472.05879226967227
214,1529085907422986,2,1257072,903.678109691167,472.8834926517208,897.9446504391672,470.9585140106501
215,1529085907431364,2,1257072,903.678109691167,472.8834926517208,896.9657332409406,468.5712276168633
216,1529085907439623,2,1257072,903.678109691167,472.8834926517208,895.962329619797,470.8275738048833
217,1529085907448112,2,1257072,903.678109691167,472.8834926517208,894.3092668247118,466.9211920519592
218,1529085907456353,2,1257072,903.678109691167,472.8834926517208,897.970134527277,464.9072069384856
219,1529085907464737,2,1257072,903.678109691167,472.8834926517208,899.687951769447,469.7967369699618
220,1529085907472977,2,1257072,903.678109691167,472.8834926517208,896.5476636160747,475.0355569100939
221,1529085907481357,2,1257072,903.678109691167,472.8834926517208,898.509786221839,472.8970411205664
222,1529085907489617,2,1257072,903.678109691167,472.8834926517208,900.3357875418442,469.36614734481554
223,1529085907498105,2,1257072,903.678109691167,472.8834926517208,896.2702783182613,470.0478458326543
224,1529085907506224,2,1257072,903.678109691167,472.8834926517208,898.4136786522868,472.38780418306123
225,1529085907514732,2,1257072,903.678109691167,472.8834926517208,900.433154348284,468.83231766847894
226,1529085907522847,2,1257072,903.678109691167,472.8834926517208,899.031096342078,467.27239407610614
227,1529085907531356,2,1257072,903.678109691167,472.8834926517208,901.4319854555652,466.1349241686985
228,1529085907539626,2,1257072,903.678109691167,472.8834926517208,904.8698895957205,463.99323063646443
229,1529085907547980,2,1257072,903.678109691167,472.8834926517208,903.9598843389831,468.6549955304945
230,1529085907556218,2,1257072,903.678109691167,472.8834926517208,898.7147445332084,470.48690068512224
231,1529085907564598,2,1257072,903.678109691167,472.8834926517208,896.9482237048214,472.4500321749365
232,1529085907572842,2,1257072,903.678109691167,472.8834926517208,899.8374052885629,469.35952504037414
233,1529085907581353,2,1257072,903.678109691167,472.8834926517208,903.14216389379,466.84745898703113
234,1529085907589465,2,1257072,903.678109691167,472.8834926517208,906.8793460437155,466.9214865580434
235,1529085907597968,2,1257072,903.678109691167,472.8834926517208,907.3795707516547,467.5475264370907
236,1529085907606087,2,1257072,903.678109691167,472.8834926517208,903.5932870843681,469.7603501457488
237,1529085907614718,2,1257072,903.678109691167,472.8834926517208,901.7858349424205,469.67707252921537
238,1529085907622835,2,1257072,903.678109691167,472.8834926517208,904.5975763912429,470.1371600794373
239,1529085907631334,2,1257072,903.678109691167,472.8834926517208,905.7012782357924,472.0311033660546
240,1529085907639456,2,1257072,903.678109691167,472.8834926517208,900.3786151764507,471.57185852201656
241,1529085907647961,2,1257072,903.678109691167,472.8834926517208,904.4908457397833,467.08858959109057
242,1529085907656078,2,1257072,903.678109691167,472.8834926517208,909.1317680654174,466.0765688746469
243,1529085907664583,2,1257072,903.678109691167,472.8834926517208,906.9903515855549,467.49203393410426
244,1529085907672828,2,1257072,903.678109691167,472.8834926517208,909.340728524985,468.65286975493655
245,1529085907681207,2,1257072,903.678109691167,472.8834926517208,910.3025509757572,469.866560427472
246,1529085907689451,2,1257072,903.678109691167,472.8834926517208,908.964531665697,467.57466841104906
247,1529085907697955,2,1257072,903.678109691167,472.8834926517208,907.3784442168835,468.07159436668735
248,1529085907706073,2,1257072,903.678109691167,472.8834926517208,907.0934800048417,467.0300926407799
249,1529085907714578,2,1257072,903.678109691167,472.8834926517208,899.9957005422038,468.879232470179
250,1529085907722695,2,1257072,903.678109691167,472.8834926517208,899.801326127199,468.83096700778697
251,1529085907731208,2,1257072,903.678109691167,472.8834926517208,903.7605726343463,464.79264402540866
252,1529085907739320,2,1257072,903.678109691167,472.8834926517208,901.3694452993514,470.2280812850222
