sample_id,timestamp,fix_id,duration,fix_x,fix_Y,pt_x,pt_y
488,1529085909704537,10,349833,742.6938183342281,642.9486327283255,741.8349242518889,640.5014328527031
489,1529085909713040,10,349833,742.6938183342281,642.9486327283255,741.7226914677303,640.212227776763
490,1529085909721182,10,349833,742.6938183342281,642.9486327283255,743.3328643708955,637.0742152467137
491,1529085909729665,10,349833,742.6938183342281,642.9486327283255,744.3769357840938,638.2927383192582
492,1529085909737905,10,349833,742.6938183342281,642.9486327283255,742.842370448634,640.1641201208113
493,1529085909746282,10,349833,742.6938183342281,642.9486327283255,739.3725010062917,647.3337341783335
494,1529085909754528,10,349833,742.6938183342281,642.9486327283255,739.9307330588636,651.1420050667366
495,1529085909763034,10,349833,742.6938183342281,642.9486327283255,746.9025905217859,639.7939933530288
496,1529085909771169,10,349833,742.6938183342281,642.9486327283255,747.6297594764037,639.6215348179685
497,1529085909779659,10,349833,742.6938183342281,642.9486327283255,742.4545317220327,644.2655396809569
498,1529085909787900,10,349833,742.6938183342281,642.9486327283255,744.8793151312566,641.9409592143493
499,1529085909796279,10,349833,742.6938183342281,642.9486327283255,745.3754542772367,637.614058494335
500,1529085909804524,10,349833,742.6938183342281,642.9486327283255,743.7006173210102,635.7897703421768
501,1529085909813030,10,349833,742.6938183342281,642.9486327283255,741.7299826676026,643.1070853945566
502,1529085909821169,-1,-1,0,0,716.7407819976506,659.2271314638201
503,1529085909829656,11,124722,715.2197569538631,664.7831657972586,703.7617221281107,670.6636685725534
504,1529085909837770,11,124722,715.2197569538631,664.7831657972586,715.1575176866027,666.7262834002031
505,1529085909846275,11,124722,715.2197569538631,664.7831657972586,719.0727385594801,665.2764590290608
506,1529085909854516,11,124722,715.2197569538631,664.7831657972586,718.6827078880742,665.1700162165798
507,1529085909862902,11,124722,715.2197569538631,664.7831657972586,718.5524318409443,668.5053611844778
508,1529085909871172,11,124722,715.2197569538631,664.7831657972586,715.0628421468718,671.9318615865195
509,1529085909879651,11,124722,715.2197569538631,664.7831657972586,715.6601084506838,664.086727885413
510,1529085909887767,11,124722,715.2197569538631,664.7831657972586,718.8946914143162,664.4013885253808
511,1529085909896270,11,124722,715.2197569538631,664.7831657972586,714.4749830293586,665.7894582303707
512,1529085909904577,11,124722,715.2197569538631,664.7831657972586,-1280,-1024
513,1529085909912910,11,124722,715.2197569538631,664.7831657972586,-1280,-1024
514,1529085909921152,11,124722,715.2197569538631,664.7831657972586,717.3381858048378,658.8830221378012
515,1529085909929516,11,124722,715.2197569538631,664.7831657972586,716.1792221975338,659.2043697026093
516,1529085909937756,11,124722,715.2197569538631,664.7831657972586,714.5230472765979,663.9371384364786
517,1529085909946262,11,124722,715.2197569538631,664.7831657972586,715.8300437428989,666.6512280867901
518,1529085909954378,11,124722,715.2197569538631,664.7831657972586,709.886355187773,655.7373381673824
519,1529085909962885,-1,-1,0,0,700.6422909360845,600.5636814970057
520,1529085909971002,-1,-1,0,0,701.4467123210488,503.9028337839991
521,1529085909979507,-1,-1,0,0,703.1741633573256,435.70493922627065
522,1529085909987751,12,341457,699.5682220588496,427.0776090425323,699.4782114235568,420.8030272105243
523,1529085909996130,12,341457,699.5682220588496,427.0776090425323,700.3331314676325,428.81779517780524
524,1529085910004434,12,341457,699.5682220588496,427.0776090425323,-1280,-1024
525,1529085910012767,12,341457,699.5682220588496,427.0776090425323,-1280,-1024
526,1529085910020870,12,341457,699.5682220588496,427.0776090425323,703.7915606021124,428.65869564330205
527,1529085910029374,12,341457,699.5682220588496,427.0776090425323,702.3032073912327,431.50917161942925
528,1529085910037617,12,341457,699.5682220588496,427.0776090425323,701.264769234549,433.4916244246997
529,1529085910046121,12,341457,699.5682220588496,427.0776090425323,698.793217393395,434.4891343804775
530,1529085910054239,12,341457,699.5682220588496,427.0776090425323,702.2689304732194,428.8116250295425
531,1529085910062743,12,341457,699.5682220588496,427.0776090425323,702.8116448693618,429.42166948725935
532,1529085910070863,12,341457,699.5682220588496,427.0776090425323,702.3414336190035,430.44408039632253
533,1529085910079369,12,341457,699.5682220588496,427.0776090425323,701.8601657144609,429.03167738742195
534,1529085910087610,12,341457,699.5682220588496,427.0776090425323,702.4474570335587,429.0356523405062
535,1529085910095991,12,341457,699.5682220588496,427.0776090425323,702.8262705553789,432.5680322168628
536,1529085910104233,12,341457,699.5682220588496,427.0776090425323,701.2757119553862,432.83419118553866
537,1529085910112739,12,341457,699.5682220588496,427.0776090425323,700.1156972767785,433.6784914135933
538,1529085910120856,12,341457,699.5682220588496,427.0776090425323,700.285258016811,433.82625846390147
539,1529085910129363,12,341457,699.5682220588496,427.0776090425323,700.5957026247052,434.3202735022642
540,1529085910137479,12,341457,699.5682220588496,427.0776090425323,699.2887432339194,431.952976694447
541,1529085910145988,12,341457,699.5682220588496,427.0776090425323,697.8317172276729,428.52265603095293
542,1529085910154228,12,341457,699.5682220588496,427.0776090425323,699.1757401019277,431.6789205505047
543,1529085910162607,12,341457,699.5682220588496,427.0776090425323,695.8233257228858,426.7362639501225
544,1529085910170852,12,341457,699.5682220588496,427.0776090425323,691.6949097176257,423.5243429582333
545,1529085910179355,12,341457,699.5682220588496,427.0776090425323,695.3775542792573,429.39117601083126
546,1529085910187475,12,341457,699.5682220588496,427.0776090425323,698.8864715621457,430.29031912772916
547,1529085910195980,12,341457,699.5682220588496,427.0776090425323,700.0925466370245,430.2747639392037
548,1529085910204109,12,341457,699.5682220588496,427.0776090425323,695.1628774277924,428.72875841590576
549,1529085910212602,12,341457,699.5682220588496,427.0776090425323,696.9635865752934,427.3638144773431
550,1529085910220843,12,341457,699.5682220588496,427.0776090425323,695.7165285015071,415.1301264889771
551,1529085910229219,12,341457,699.5682220588496,427.0776090425323,697.1907152178755,423.42389334272593
552,1529085910237464,12,341457,699.5682220588496,427.0776090425323,695.3448388226388,429.42968271672726
553,1529085910245973,12,341457,699.5682220588496,427.0776090425323,696.4157812847407,430.23249414085876
554,1529085910254097,12,341457,699.5682220588496,427.0776090425323,696.790253646177,428.5768019403331
555,1529085910262594,12,341457,699.5682220588496,427.0776090425323,698.1707968973205,422.83830257016234
556,1529085910270712,12,341457,699.5682220588496,427.0776090425323,697.5976664929476,421.43909095274284
557,1529085910279217,12,341457,699.5682220588496,427.0776090425323,697.2803999854659,430.6461535550188
558,1529085910287459,12,341457,699.5682220588496,427.0776090425323,700.27227764891,429.44857596303336
559,1529085910295853,12,341457,699.5682220588496,427.0776090425323,701.2952000215591,422.7557940338738
560,1529085910304082,12,341457,699.5682220588496,427.0776090425323,696.6996714590641,424.39658310450613
561,1529085910312584,12,341457,699.5682220588496,427.0776090425323,701.7034658085322,419.1390985659091
562,1529085910320704,12,341457,699.5682220588496,427.0776090425323,709.8907089453132,404.64216791803483
563,1529085910329208,12,341457,699.5682220588496,427.0776090425323,705.2707354852464,400.8002043736633
564,1529085910337324,-1,-1,0,0,707.8550878465467,398.5784812665079
565,1529085910345843,13,233197,706.2672767214425,404.2753730487552,705.2094164121081,399.2127214188222
566,1529085910354077,13,233197,706.2672767214425,404.2753730487552,701.9639456384175,403.7006215858273
567,1529085910362450,13,233197,706.2672767214425,404.2753730487552,706.3836265470309,409.5550575336674
568,1529085910370694,13,233197,706.2672767214425,404.2753730487552,704.7909776255256,404.2765445362311
569,1529085910379199,13,233197,706.2672767214425,404.2753730487552,704.908286578866,407.1151667586528
570,1529085910387315,13,233197,706.2672767214425,404.2753730487552,706.7804924858501,411.2063294259133
571,1529085910395839,13,233197,706.2672767214425,404.2753730487552,704.0509694756474,404.38691917504184
572,1529085910403938,13,233197,706.2672767214425,404.2753730487552,697.6989943289664,399.6953553915955
573,1529085910412444,13,233197,706.2672767214425,404.2753730487552,705.6082661665278,401.93430844997056
574,1529085910420687,13,233197,706.2672767214425,404.2753730487552,705.4312211676734,399.7421777821146
575,1529085910429065,13,233197,706.2672767214425,404.2753730487552,711.0518146443064,410.96887954336125
576,1529085910437308,13,233197,706.2672767214425,404.2753730487552,709.6791612546076,410.96107740176376
577,1529085910445826,13,233197,706.2672767214425,404.2753730487552,707.477016691264,403.5204473492922
578,1529085910453933,13,233197,706.2672767214425,404.2753730487552,708.9087645722611,404.3978986109141
579,1529085910462436,13,233197,706.2672767214425,404.2753730487552,706.3754951837473,409.4569064467214
580,1529085910470552,13,233197,706.2672767214425,404.2753730487552,704.9455525257508,398.90682469902094
581,1529085910479058,13,233197,706.2672767214425,404.2753730487552,711.8900674099859,404.38257423683535
582,1529085910487300,13,233197,706.2672767214425,404.2753730487552,710.6836725665198,406.5995227054227
583,1529085910495679,13,233197,706.2672767214425,404.2753730487552,710.3360599435109,405.5721016213065
584,1529085910503921,13,233197,706.2672767214425,404.2753730487552,712.1462867101945,405.8457179850666
585,1529085910512426,13,233197,706.2672767214425,404.2753730487552,711.9103782169987,405.2021891787881
586,1529085910520544,13,233197,706.2672767214425,404.2753730487552,710.968071022362,401.4981072144583
587,1529085910529048,13,233197,706.2672767214425,404.2753730487552,703.9421540571493,425.45029110182077
588,1529085910537163,13,233197,706.2672767214425,404.2753730487552,702.6058236110839,391.7826016738545
589,1529085910545670,13,233197,706.2672767214425,404.2753730487552,705.2670513172052,402.21511429338716
590,1529085910553911,13,233197,706.2672767214425,404.2753730487552,699.9725137765927,400.31199525657576
591,1529085910562294,13,233197,706.2672767214425,404.2753730487552,704.7165659879101,403.502942643594
592,1529085910570533,13,233197,706.2672767214425,404.2753730487552,708.0033863466815,397.75683160696644
593,1529085910579040,13,233197,706.2672767214425,404.2753730487552,698.0449926570873,394.82859278691467
594,1529085910587281,-1,-1,0,0,637.7115515666083,359.945787214092
595,1529085910595658,-1,-1,0,0,518.8895205679,276.61617579474114
596,1529085910603902,-1,-1,0,0,385.66447599077947,190.3097136938013
597,1529085910612284,-1,-1,0,0,232.28529198822798,126.02287847455591
598,1529085910620525,-1,-1,0,0,180.65717551959096,105.4486325357575
599,1529085910628908,14,133231,180.5156917295426,92.59316390074673,154.19953866919968,86.9730350645259
600,1529085910637151,14,133231,180.5156917295426,92.59316390074673,172.95350592277828,94.43502636183985
601,1529085910645654,14,133231,180.5156917295426,92.59316390074673,194.4526892824797,92.2785629038699
602,1529085910653773,14,133231,180.5156917295426,92.59316390074673,184.3840008880943,93.67207057331689
603,1529085910662277,14,133231,180.5156917295426,92.59316390074673,183.7209342987626,89.81890569475945
604,1529085910670397,14,133231,180.5156917295426,92.59316390074673,183.78237579658162,92.11637962807436
605,1529085910678901,14,133231,180.5156917295426,92.59316390074673,183.80651905521518,92.26842574600596
606,1529085910687215,14,133231,180.5156917295426,92.59316390074673,-1280,-1024
607,1529085910695548,14,133231,180.5156917295426,92.59316390074673,-1280,-1024
608,1529085910703847,14,133231,180.5156917295426,92.59316390074673,-1280,-1024
609,1529085910712180,14,133231,180.5156917295426,92.59316390074673,-1280,-1024
610,1529085910720454,14,133231,180.5156917295426,92.59316390074673,-1280,-1024
611,1529085910728787,14,133231,180.5156917295426,92.59316390074673,-1280,-1024
612,1529085910737120,14,133231,180.5156917295426,92.59316390074673,-1280,-1024
613,1529085910745377,14,133231,180.5156917295426,92.59316390074673,-1280,-1024
614,1529085910753710,14,133231,180.5156917295426,92.59316390074673,-1280,-1024
615,1529085910762139,14,133231,180.5156917295426,92.59316390074673,186.82596992322942,99.18290523358155
616,1529085910770509,-1,-1,0,0,-1280,-1024
617,1529085910778842,-1,-1,0,0,-1280,-1024
618,1529085910787169,-1,-1,0,0,-1280,-1024
619,1529085910795502,-1,-1,0,0,-1280,-1024
620,1529085910803746,-1,-1,0,0,-1280,-1024
621,1529085910812079,-1,-1,0,0,-1280,-1024
622,1529085910820412,-1,-1,0,0,-1280,-1024
623,1529085910828701,-1,-1,0,0,-1280,-1024
624,1529085910837034,-1,-1,0,0,-1280,-1024
625,1529085910845502,-1,-1,0,0,134.6190409990959,112.99609212542418
626,1529085910853809,-1,-1,0,0,-1280,-1024
627,1529085910862142,-1,-1,0,0,-1280,-1024
628,1529085910870447,-1,-1,0,0,-1280,-1024
629,1529085910878780,-1,-1,0,0,-1280,-1024
630,1529085910887052,-1,-1,0,0,-1280,-1024
631,1529085910895385,-1,-1,0,0,-1280,-1024
632,1529085910903718,-1,-1,0,0,-1280,-1024
633,1529085910911980,-1,-1,0,0,-1280,-1024
634,1529085910920313,-1,-1,0,0,-1280,-1024
635,1529085910928758,-1,-1,0,0,131.8463300463918,110.20676856534556
636,1529085910937055,-1,-1,0,0,-1280,-1024
637,1529085910945388,-1,-1,0,0,-1280,-1024
638,1529085910953680,-1,-1,0,0,-1280,-1024
639,1529085910962013,-1,-1,0,0,-1280,-1024
640,1529085910970221,-1,-1,0,0,133.2075524215179,109.6648533520056
641,1529085910978739,-1,-1,0,0,134.467497838923,112.10585680953227
642,1529085910986843,15,141736,130.49510046369772,116.66346602297305,132.9135967612092,112.29924060765188
643,1529085910995347,15,141736,130.49510046369772,116.66346602297305,132.03065313544357,113.32123865454923
644,1529085911003591,15,141736,130.49510046369772,116.66346602297305,131.68291278649122,111.71184029639699
645,1529085911011972,15,141736,130.49510046369772,116.66346602297305,126.80103464474087,115.05549759033602
646,1529085911020088,15,141736,130.49510046369772,116.66346602297305,127.4313631336554,118.57609758374747
647,1529085911028592,15,141736,130.49510046369772,116.66346602297305,126.83424568647752,121.13735444727354
648,1529085911036837,15,141736,130.49510046369772,116.66346602297305,126.69060899876058,121.6724637656007
649,1529085911045343,15,141736,130.49510046369772,116.66346602297305,-1280,-1024
650,1529085911053457,15,141736,130.49510046369772,116.66346602297305,136.53474718521466,124.2886656812625
651,1529085911061963,15,141736,130.49510046369772,116.66346602297305,129.09355180105194,114.06131706607994
652,1529085911070083,15,141736,130.49510046369772,116.66346602297305,128.2150004374853,111.84182696847711
653,1529085911078580,15,141736,130.49510046369772,116.66346602297305,133.11078980841557,117.14757406455465
654,1529085911086705,15,141736,130.49510046369772,116.66346602297305,131.64558148768265,119.48113177937921
655,1529085911095209,15,141736,130.49510046369772,116.66346602297305,146.1158091048128,121.08799235685728
656,1529085911103454,15,141736,130.49510046369772,116.66346602297305,131.88194254325936,118.80692439922132
657,1529085911111958,15,141736,130.49510046369772,116.66346602297305,115.43519066210138,114.96429961989634
658,1529085911120074,15,141736,130.49510046369772,116.66346602297305,127.98821669610334,119.66774833528325
659,1529085911128579,15,141736,130.49510046369772,116.66346602297305,134.01146300995606,108.15770917397458
660,1529085911136887,-1,-1,0,0,-1280,-1024
661,1529085911145220,-1,-1,0,0,-1280,-1024
662,1529085911153517,-1,-1,0,0,-1280,-1024
663,1529085911161850,-1,-1,0,0,-1280,-1024
664,1529085911170065,-1,-1,0,0,201.20754663366824,140.3351296025794
665,1529085911178572,-1,-1,0,0,-1280,-1024
666,1529085911186881,-1,-1,0,0,-1280,-1024
667,1529085911195214,-1,-1,0,0,-1280,-1024
668,1529085911203312,-1,-1,0,0,-1280,-1024
669,1529085911211816,-1,-1,0,0,-1280,-1024
670,1529085911219930,-1,-1,0,0,-1280,-1024
671,1529085911228437,-1,-1,0,0,-1280,-1024
672,1529085911236681,-1,-1,0,0,-1280,-1024
673,1529085911245185,-1,-1,0,0,-1280,-1024
674,1529085911253304,-1,-1,0,0,-1280,-1024
675,1529085911261677,-1,-1,0,0,-1280,-1024
676,1529085911270010,-1,-1,0,0,-1280,-1024
677,1529085911278432,-1,-1,0,0,-1280,-1024
678,1529085911286741,-1,-1,0,0,-1280,-1024
679,1529085911295074,-1,-1,0,0,-1280,-1024
680,1529085911303439,-1,-1,0,0,-1280,-1024
681,1529085911311772,-1,-1,0,0,-1280,-1024
682,1529085911320072,-1,-1,0,0,-1280,-1024
683,1529085911328405,-1,-1,0,0,-1280,-1024
684,1529085911336738,-1,-1,0,0,-1280,-1024
685,1529085911345051,-1,-1,0,0,-1280,-1024
686,1529085911353384,-1,-1,0,0,-1280,-1024
687,1529085911361717,-1,-1,0,0,-1280,-1024
688,1529085911370005,-1,-1,0,0,-1280,-1024
689,1529085911378338,-1,-1,0,0,-1280,-1024
690,1529085911386656,-1,-1,0,0,-1280,-1024
691,1529085911394989,-1,-1,0,0,-1280,-1024
692,1529085911403322,-1,-1,0,0,-1280,-1024
693,1529085911411614,-1,-1,0,0,-1280,-1024
694,1529085911419947,-1,-1,0,0,-1280,-1024
695,1529085911428417,-1,-1,0,0,-1280,-1024
696,1529085911436728,-1,-1,0,0,-1280,-1024
697,1529085911445061,-1,-1,0,0,-1280,-1024
698,1529085911453353,-1,-1,0,0,-1280,-1024
699,1529085911461686,-1,-1,0,0,-1280,-1024
700,1529085911469906,-1,-1,0,0,-1280,-1024
701,1529085911478410,-1,-1,0,0,885.8581262643565,606.8801269629039
702,1529085911486526,-1,-1,0,0,891.7316151088744,618.1591269627679
703,1529085911495034,-1,-1,0,0,893.2256807672093,621.8141506665852
704,1529085911503339,-1,-1,0,0,-1280,-1024
705,1529085911511672,-1,-1,0,0,-1280,-1024
706,1529085911519967,-1,-1,0,0,-1280,-1024
707,1529085911528300,-1,-1,0,0,-1280,-1024
708,1529085911536520,-1,-1,0,0,900.0225651517394,626.0644008601084
709,1529085911544900,-1,-1,0,0,915.3172921345686,634.622714233119
710,1529085911553143,-1,-1,0,0,903.7834570731502,565.2831402958836
711,1529085911561647,-1,-1,0,0,905.7772898163239,514.4759938900825
712,1529085911569952,-1,-1,0,0,-1280,-1024
713,1529085911578285,-1,-1,0,0,-1280,-1024
714,1529085911586511,-1,-1,0,0,916.6559987650544,471.831126465695
715,1529085911595013,-1,-1,0,0,915.0077995943138,471.9391830462264
716,1529085911603318,-1,-1,0,0,-1280,-1024
717,1529085911611651,-1,-1,0,0,-1280,-1024
718,1529085911619947,-1,-1,0,0,-1280,-1024
719,1529085911628280,-1,-1,0,0,-1280,-1024
720,1529085911636376,-1,-1,0,0,916.2763324356638,475.27215453248937
721,1529085911644881,-1,-1,0,0,911.9487954309443,475.28654658899177
722,1529085911653124,16,283087,915.9413434606871,478.22504594679003,911.4903774006234,475.34301976289134
723,1529085911661502,16,283087,915.9413434606871,478.22504594679003,914.2996592490817,475.7839213984553
724,1529085911669746,16,283087,915.9413434606871,478.22504594679003,915.3663975589734,476.12655549298506
725,1529085911678251,16,283087,915.9413434606871,478.22504594679003,913.5137743249652,476.9261430375045
726,1529085911686366,16,283087,915.9413434606871,478.22504594679003,915.3947530468577,480.45066267752554
727,1529085911694871,16,283087,915.9413434606871,478.22504594679003,915.9415243702824,478.1558093861677
728,1529085911703114,16,283087,915.9413434606871,478.22504594679003,914.2297265505476,477.482698295149
729,1529085911711498,16,283087,915.9413434606871,478.22504594679003,913.9339781964372,480.02744431537576
730,1529085911719614,16,283087,915.9413434606871,478.22504594679003,916.3360835539061,479.3179322410142
731,1529085911728120,16,283087,915.9413434606871,478.22504594679003,915.0328618483036,476.9035074064741
732,1529085911736362,16,283087,915.9413434606871,478.22504594679003,912.349703390064,479.1539104321273
733,1529085911744739,16,283087,915.9413434606871,478.22504594679003,916.3953389540256,480.8274128524354
734,1529085911752984,16,283087,915.9413434606871,478.22504594679003,918.1848012069531,479.0796197480522
735,1529085911761493,16,283087,915.9413434606871,478.22504594679003,916.67002389353,477.51442425732967
736,1529085911769610,16,283087,915.9413434606871,478.22504594679003,917.3568103575963,475.64666075387504
737,1529085911778116,16,283087,915.9413434606871,478.22504594679003,920.1252644782653,472.26648746442515
738,1529085911786422,16,283087,915.9413434606871,478.22504594679003,-1280,-1024
739,1529085911794755,16,283087,915.9413434606871,478.22504594679003,-1280,-1024
740,1529085911802977,16,283087,915.9413434606871,478.22504594679003,917.0904186072585,477.7585194107378
741,1529085911811481,16,283087,915.9413434606871,478.22504594679003,919.5338130753953,475.89784504054114
742,1529085911819602,16,283087,915.9413434606871,478.22504594679003,915.3459142056818,478.34398161736317
743,1529085911827982,16,283087,915.9413434606871,478.22504594679003,915.167358443141,483.3379404260777
744,1529085911836223,16,283087,915.9413434606871,478.22504594679003,918.1451634335099,482.20212491217535
745,1529085911844729,16,283087,915.9413434606871,478.22504594679003,918.5540389695961,477.3851683107205
746,1529085911852845,16,283087,915.9413434606871,478.22504594679003,919.1121839391417,478.1182978366269
747,1529085911861353,16,283087,915.9413434606871,478.22504594679003,916.4354101452045,481.18956032569986
748,1529085911869595,16,283087,915.9413434606871,478.22504594679003,915.222460955556,479.99880604899954
749,1529085911877975,16,283087,915.9413434606871,478.22504594679003,917.7343999774894,472.90401796018705
750,1529085911886218,16,283087,915.9413434606871,478.22504594679003,916.5517919386912,473.7994021238992
751,1529085911894722,16,283087,915.9413434606871,478.22504594679003,914.256257051311,484.1376096176682
752,1529085911902840,16,283087,915.9413434606871,478.22504594679003,917.0493454120879,481.91904710349627
753,1529085911911345,16,283087,915.9413434606871,478.22504594679003,917.1301000125823,476.9668470285833
754,1529085911919590,16,283087,915.9413434606871,478.22504594679003,914.9549567683425,478.02911344903987
755,1529085911927965,16,283087,915.9413434606871,478.22504594679003,915.1094304365688,477.588854015572
756,1529085911936211,16,283087,915.9413434606871,478.22504594679003,912.0502124507038,480.8431714948965
